RBD,DGV_RBD,NOM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,COD_DEPE2,DC_TOT,HH_TOT,mat_hom_tot,mat_muj_tot,mat_total
9135,9,COLEGIO APOSTOL SAN PEDRO,ÑUÑOA,SANTIAGO ORIENTE,3,16,480,95,55,150
9137,5,ESCUELA PARTICULAR ESPECIAL CEINTRALE,ÑUÑOA,SANTIAGO ORIENTE,2,9,281,80,30,110
9140,5,ESCUELA PARTICULAR SANTA VICTORIA,PEÑALOLÉN,SANTIAGO ORIENTE,2,39,1490,345,304,649
9142,1,ESCUELA BASICA PARTICULAR LOS HUSARES,MACUL,SANTIAGO ORIENTE,2,12,379,105,104,209
9144,8,ESCUELA BASICA MARTINEZ DE ROZAS,PEÑALOLÉN,SANTIAGO ORIENTE,2,29,1046,261,298,559
9145,6,ESCUELA PARTICULAR MANUEL ANTONIO MATTA,ÑUÑOA,SANTIAGO ORIENTE,2,14,430,88,76,164
9146,4,ESCUELA PARTICULAR CARMEN ARRIARAN,ÑUÑOA,SANTIAGO ORIENTE,2,30,849,0,476,476
9147,2,COLEGIO PARTICULAR N 1 DE NUNOA,ÑUÑOA,SANTIAGO ORIENTE,2,44,1445,498,409,907
9149,9,CENTRO EDUCACIONAL JULIO VERNE,MACUL,SANTIAGO ORIENTE,2,0,0,0,0,0
9150,2,ESCUELA PARTICULAR REGINA MUNDI,MACUL,SANTIAGO ORIENTE,2,44,1658,426,396,822
9151,0,COLEGIO SANTA MARGARITA DE ESCOCIA,ÑUÑOA,SANTIAGO ORIENTE,2,23,631,129,121,250
9152,9,INSTITUTO DE EDUCACION MODERNA,ÑUÑOA,SANTIAGO ORIENTE,2,0,0,0,0,0
9153,7,CENTRO DE CAPACITACIÌÒN LABORAL PARA DEFICIENTES MENTALES,ÑUÑOA,SANTIAGO ORIENTE,2,9,375,40,30,70
9155,3,ESCUELA PART EL PROGRESO LUZ Y ESPERANZA,PEÑALOLÉN,SANTIAGO ORIENTE,2,0,0,0,0,0
9156,1,ESCUELA BAS. RENACIMIENTO N_ 1,ÑUÑOA,SANTIAGO ORIENTE,2,8,234,33,9,42
9158,8,COLEGIO PARTICULAR SAN FERNANDO,PEÑALOLÉN,SANTIAGO ORIENTE,2,62,2242,913,1039,1952
9159,6,INST. POLITEC. PROF. GUILLERMO GONZALEZ HEINR,ÑUÑOA,SANTIAGO ORIENTE,2,55,1351,200,323,523
9161,8,ESCUELA DE PARVULOS REINA DE LA PAZ,MACUL,SANTIAGO ORIENTE,2,0,0,0,0,0
9162,6,ESCUELA PARTICULAR NUESTRA SRA.DEL PILAR,MACUL,SANTIAGO ORIENTE,2,48,1646,333,430,763
9164,2,LICEO POLITEC.PARTICULAR CARMEN ARRIARAN,PEÑALOLÉN,SANTIAGO ORIENTE,2,23,817,112,381,493
9165,0,ESCUELA BAS. N_ 850 SANTA SOFIA,PEÑALOLÉN,SANTIAGO ORIENTE,2,17,576,154,159,313
9166,9,COLEGIO MAGNOLIAS,ÑUÑOA,SANTIAGO ORIENTE,2,0,0,0,0,0
9168,5,COLEGIO LIBERTADOR SIMON BOLIVAR,MACUL,SANTIAGO ORIENTE,2,48,1663,412,455,867
9169,3,ESCUELA BASICA SAN SEBASTIAN ROMANO,ÑUÑOA,SANTIAGO ORIENTE,2,0,0,0,0,0
9171,5,ESCUELA SAN JOSE OBRERO,PEÑALOLÉN,SANTIAGO ORIENTE,2,39,1339,272,293,565
9172,3,COLEGIO POLIV. ROCKET COLLEGE,MACUL,SANTIAGO ORIENTE,2,30,979,247,211,458
9173,1,COLEGIO PADRE HURTADO DE MACUL,MACUL,SANTIAGO ORIENTE,2,0,0,0,0,0
9175,8,ESCUELA BASICA COLEGIO SANTA MARTA DE PENALOL,PEÑALOLÉN,SANTIAGO ORIENTE,2,16,570,156,103,259
9177,4,LICEO COMERCIAL PARTICULAR ÑUÑOA,ÑUÑOA,SANTIAGO ORIENTE,2,21,626,141,169,310
9179,0,COLEGIO SANTA MARTA,ÑUÑOA,SANTIAGO ORIENTE,2,50,1658,445,393,838
9180,4,ESCUELA PARTICULAR LUMEN VIAE,PEÑALOLÉN,SANTIAGO ORIENTE,2,16,389,0,0,0
9181,2,COLEGIO JESUALDO,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9182,0,COLEGIO POLIVALENTE YORK,PEÑALOLÉN,SANTIAGO ORIENTE,2,40,1504,290,260,550
9183,9,ESC.PARA SORDOS DR. OTTE GABLER,SAN JOAQUIN,SANTIAGO CENTRO,2,22,628,54,41,95
9184,7,COLEGIO PRECIOSA SANGRE,ÑUÑOA,SANTIAGO ORIENTE,2,29,997,0,562,562
9185,5,LICEO SALESIANO CAMILO ORTUZAR MONTT,MACUL,SANTIAGO ORIENTE,2,69,2726,1477,0,1477
9187,1,ESC. PART. MARTA BRUNET,MACUL,SANTIAGO ORIENTE,2,13,355,72,95,167
9189,8,TALLER DIFER.DOCTOR ALFONSO ASENJO G.,ÑUÑOA,SANTIAGO ORIENTE,2,9,262,10,13,23
9190,1,ESCUELA PARTICULAR COLEGIO CEDI,MACUL,SANTIAGO ORIENTE,3,14,407,73,74,147
9194,4,CENTRO EDUC PROFES GMO GONZALEZ HEINRICH,ÑUÑOA,SANTIAGO ORIENTE,2,76,2638,740,420,1160
9197,9,ESCUELA PARTICULAR WELCOME SCHOOL,PEÑALOLÉN,SANTIAGO ORIENTE,2,35,1340,337,332,669
9198,7,ESCUELA PARTICULAR ELIZABETH PEABODY,MACUL,SANTIAGO ORIENTE,2,0,0,0,0,0
9200,2,COLEGIO PARTICULAR JORGE PRIETO LETELIER,PEÑALOLÉN,SANTIAGO ORIENTE,2,44,1309,372,381,753
9201,0,ESCUELA PARTICULAR SANTIAGO DE CHILE,PEÑALOLÉN,SANTIAGO ORIENTE,2,20,540,83,105,188
9204,5,ESCUELA PARTICULAR ESPECIAL PENALOLEN,PEÑALOLÉN,SANTIAGO ORIENTE,2,8,352,67,27,94
9205,3,ESCUELA PARTICULAR THE NEW SCHOOL,MACUL,SANTIAGO ORIENTE,2,25,836,222,199,421
9206,1,COLEGIO PARTICULAR NUMERO DOS DE NUÌÔOA,ÑUÑOA,SANTIAGO ORIENTE,2,44,1510,569,531,1100
9208,8,COMPLEJO EDUCACIONAL ESPERANZA,MACUL,SANTIAGO ORIENTE,2,36,1150,357,346,703
9209,6,ESCUELA PARTICULAR SAN JUAN BAUTISTA,ÑUÑOA,SANTIAGO ORIENTE,2,49,1895,0,748,748
9212,6,ESCUELA PARTICULAR INST.P.DE VALDIVIA,MACUL,SANTIAGO ORIENTE,2,5,150,32,13,45
9213,4,COLEGIOCENTRO EDUC.AMERICO VESPUCIO,PEÑALOLÉN,SANTIAGO ORIENTE,2,33,1312,254,240,494
9216,9,COLEGIO SUIZO DE SANTIAGO,ÑUÑOA,SANTIAGO ORIENTE,3,54,1620,289,332,621
9217,7,COLEGIO AKROS,ÑUÑOA,SANTIAGO ORIENTE,3,43,1456,332,357,689
9218,5,ESCUELA DE PARAVULOS Nå¡1126 CEDI,MACUL,SANTIAGO ORIENTE,3,5,182,2,4,6
9221,5,COLEGIO ALTAMIRA,PEÑALOLÉN,SANTIAGO ORIENTE,3,63,2679,586,370,956
9222,3,ESCUELA DE PARVULOS ROCKITO,MACUL,SANTIAGO ORIENTE,3,0,0,0,0,0
9223,1,ESCUELA BASICA SANTA ANA,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9225,8,ESCUELA DE PARVULOS ANA MARIA,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9226,6,ESCUELA BASICA CORAZON,MACUL,SANTIAGO ORIENTE,3,0,0,0,0,0
9227,4,COLEGIO DITZEL,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9228,2,INSTITUTO PABLO NERUDA,ÑUÑOA,SANTIAGO ORIENTE,3,20,541,88,53,141
9229,0,ESCUELA BASICA SAINT FRANCIS COLLEGE,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9230,4,COLEGIO ISABEL LA CATOLICA,ÑUÑOA,SANTIAGO ORIENTE,3,27,786,26,297,323
9231,2,ESCUELA DE PARVULOS Nå¡1224 RENASCENCE,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9232,0,ESCUELA BASICA DIVINA PROVIDENCIA,MACUL,SANTIAGO ORIENTE,3,0,0,0,0,0
9236,3,ESCUELA BASICA FRAY LUIS DE GRANADA,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9237,1,INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT,LO BARNECHEA,SANTIAGO ORIENTE,3,167,6121,690,663,1353
9239,8,COLEGIO FRANCISCO DE MIRANDA,PEÑALOLÉN,SANTIAGO ORIENTE,3,42,1588,249,170,419
9240,1,ESCUELA ESPECIAL Nå¡649 MIGUEL ARCANGEL,ÑUÑOA,SANTIAGO ORIENTE,3,2,55,14,4,18
9242,8,ESCUELA DE PARVULOS HEINRICH HIGH SCHOOL,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9244,4,FUNDACIÌÒN EDUCACIONAL COLEGIO NOTRE DAME,PEÑALOLÉN,SANTIAGO ORIENTE,3,64,2325,401,293,694
9245,2,ESCUELA DE PARVULOS PAUCAR,MACUL,SANTIAGO ORIENTE,3,0,0,0,0,0
9246,0,COLEGIO SAN AGUSTIN,ÑUÑOA,SANTIAGO ORIENTE,3,112,4427,704,657,1361
9249,5,COLEGIO SAINT GASPAR COLLEGE,ÑUÑOA,SANTIAGO ORIENTE,3,99,3839,432,417,849
9250,9,COLEGIO CALASANZ,ÑUÑOA,SANTIAGO ORIENTE,3,89,3018,768,745,1513
9252,5,ESCUELA BASICA ROSA JARAQUEMADA WALTON,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9254,1,COLEGIO DIVINA PASTORA,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9259,2,COLEGIO SANTO TOMAS ÑUÑOA,ÑUÑOA,SANTIAGO ORIENTE,3,66,2257,694,628,1322
9262,2,ESCUELA DE PARVULOS Nå¡1211 JARDIN INFANTIL MUSICAL DON OSITO,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9263,0,COLEGIO SANTA GEMA GALGANI,ÑUÑOA,SANTIAGO ORIENTE,3,14,420,50,46,96
9265,7,ESCUELA DE PARVULOS ASERRIN,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9267,3,LICEO EXPERIMENTAL MANUEL DE SALAS,ÑUÑOA,SANTIAGO ORIENTE,3,134,4621,799,824,1623
9268,1,ESCUELA BÌSICA Nå¼520 FLORENCE NIGHTINGALE,MACUL,SANTIAGO ORIENTE,3,21,637,97,104,201
9270,3,COLEGIO VICTOR DOMINGO SILVA,ÑUÑOA,SANTIAGO ORIENTE,3,29,957,135,84,219
9271,1,COLEGIO THE KENT SCHOOL,PROVIDENCIA,SANTIAGO ORIENTE,3,54,2101,382,469,851
9273,8,ESCUELA BASICA CHILENO ALEMAN,ÑUÑOA,SANTIAGO ORIENTE,3,0,0,0,0,0
9275,4,ESCUELA BASICA RAILEN,PROVIDENCIA,SANTIAGO ORIENTE,3,0,0,0,0,0
9276,2,COLEGIO UNIVERSITARIO EL SALVADOR,ÑUÑOA,SANTIAGO ORIENTE,3,53,1536,327,338,665
9277,0,COLEGIO SAN MARCOS,MACUL,SANTIAGO ORIENTE,3,64,2241,526,443,969
9278,9,COLEGIO INSTITUTO SANTA MARIA,ÑUÑOA,SANTIAGO ORIENTE,3,57,2235,274,313,587
9280,0,C.DIAGNOSTICO,PUENTE ALTO,CORDILLERA,1,0,0,0,0,0
9281,9,LICEO BENJAMIN VICUNA MACKENNA,LA FLORIDA,CORDILLERA,1,42,1519,288,256,544
9282,7,ESCUELA GUARDIAMARINA ERNESTO RIQUELME,LA FLORIDA,CORDILLERA,1,31,1147,167,114,281
9283,5,ESCUELA BELLAVISTA,LA FLORIDA,CORDILLERA,1,96,3597,767,690,1457
9284,3,ESCUELA ELSA SANTIBANEZ,LA FLORIDA,CORDILLERA,1,36,1421,269,273,542
9285,1,ESCUELA MARCELA PAZ,LA FLORIDA,CORDILLERA,1,38,1352,186,170,356
9287,8,ESCUELA REPUBLICA DOMINICANA,LA FLORIDA,CORDILLERA,1,0,0,0,0,0
9288,6,LICEO NUEVO AMANECER,LA FLORIDA,CORDILLERA,1,53,1784,258,236,494
9289,4,ESCUELA LAS ARAUCARIAS,LA FLORIDA,CORDILLERA,1,25,868,173,125,298
9290,8,ESCUELA SOTERO DEL RIO,LA FLORIDA,CORDILLERA,1,31,1089,160,131,291
9291,6,ESCUELA AREAS VERDES,LA FLORIDA,CORDILLERA,1,0,0,0,0,0
9292,4,COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMORE,LA FLORIDA,CORDILLERA,1,60,2037,335,248,583
9293,2,LICEO POLIVALENTE LOS ALMENDROS,LA FLORIDA,CORDILLERA,1,41,1426,170,140,310
9294,0,LICEO ANDRES BELLO,LA FLORIDA,CORDILLERA,1,28,846,190,155,345
9295,9,ESCUELA JOSE ALVO ABVUAF,LA FLORIDA,CORDILLERA,1,0,0,0,0,0
9296,7,ESCUELA LAS LILAS,LA FLORIDA,CORDILLERA,1,34,1188,184,132,316
9297,5,ESCUELA CATALUNA,LA FLORIDA,CORDILLERA,1,0,0,0,0,0
9298,3,LICEO INDIRA GANDHI,LA FLORIDA,CORDILLERA,1,55,1820,397,352,749
9299,1,ESCUELA SANTA IRENE,LA FLORIDA,CORDILLERA,1,40,1529,273,246,519
9302,5,ESCUELA LO CANAS,LA FLORIDA,CORDILLERA,1,30,1073,143,131,274
9303,3,ESCUELA VILLAS UNIDAS,LA FLORIDA,CORDILLERA,1,0,0,0,0,0
9304,1,ESCUELA LOS CEREZOS,LA FLORIDA,CORDILLERA,1,22,749,128,112,240
9306,8,ESCUELA LOS QUILLAYES,LA FLORIDA,CORDILLERA,1,16,529,52,39,91
9307,6,ESCUELA  OSCAR CASTRO,LA FLORIDA,CORDILLERA,1,23,860,138,116,254
9308,4,ESCUELA PARTICULAR UNIDAD DIVINA,LA FLORIDA,CORDILLERA,2,38,1505,302,258,560
9311,4,COLEGIO PARTICULAR ISLA WELLINGTON,LA FLORIDA,CORDILLERA,2,16,531,114,82,196
9312,2,CHILEAN EAGLES COLLEGE,LA FLORIDA,CORDILLERA,2,97,3756,1013,1208,2221
9313,0,COLEGIO RAIMAPU,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9317,3,INSTITUTO LA SALLE,LA FLORIDA,CORDILLERA,2,47,1722,1114,0,1114
9318,1,COLEGIO MAURICIO RUGENDAS,LA FLORIDA,CORDILLERA,2,20,578,164,187,351
9323,8,ESCUELA PARTICULAR ESPECIAL JEAN PIAGET,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9324,6,ESCUELA PARTICULAR MSR.DIEGO ROSALES,LA FLORIDA,CORDILLERA,2,30,1110,213,205,418
9326,2,ESCUELA PARTICULAR PRESIDENTE LINCOLN,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9327,0,COLEGIO LA FLORIDA,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9328,9,COLEGIO POLIV. SAN SEBASTIAN DE LA FLORIDA,LA FLORIDA,CORDILLERA,2,50,1910,550,541,1091
9330,0,COLEGIO ALAIN DE LA FLORIDA,LA FLORIDA,CORDILLERA,2,38,1231,623,537,1160
9331,9,COLEGIO PARTICULAR THE GARDEN SCHOOL,LA FLORIDA,CORDILLERA,2,124,5267,1241,1219,2460
9332,7,COLEGIO SANTA PATRICIA DE LA FLORIDA,LA FLORIDA,CORDILLERA,2,28,991,296,371,667
9333,5,ESCUELA BÌSICA Nå¡993 ANTONIO BORQUEZ SOLAR,LA FLORIDA,CORDILLERA,2,18,540,150,157,307
9334,3,COLEGIO PORTALES,LA FLORIDA,CORDILLERA,2,30,1102,314,301,615
9335,1,ESCUELA PARTICULAR LOS COPIHUES,LA FLORIDA,CORDILLERA,2,14,434,95,106,201
9337,8,ESCUELA PARTICULAR LORD TOMAS COCHRANE,LA FLORIDA,CORDILLERA,2,13,460,137,107,244
9338,6,COLEGIO BERTRAND RUSSEL,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9339,4,ESCUELA Y COLEGIO POLITECNICO LOS HEROES,LA FLORIDA,CORDILLERA,2,17,545,61,67,128
9340,8,COLEGIO SANTA MARIA,LA FLORIDA,CORDILLERA,2,88,3077,905,1118,2023
9341,6,ESCUELA PART. JOHN PAUL SCHOOL,LA FLORIDA,CORDILLERA,2,26,1048,243,174,417
9342,4,ESCUELA PARTICULAR LAURA ELGUETA,LA FLORIDA,CORDILLERA,2,25,817,198,188,386
9343,2,ESCUELA ESPECIAL BELLO HORIZONTE,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9344,0,ESCUELA BASICA ALEMAN LAS PERDICES,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9345,9,ESCUELA PARTICULAR LOS CASTANOS,LA FLORIDA,CORDILLERA,2,13,404,51,32,83
9347,5,CENTRO EDUCACIONAL LA FLORIDA,LA FLORIDA,CORDILLERA,2,72,2677,566,705,1271
9348,3,ESCUELA PARTICULAR ESPECIAL NUEVO RUMBO,LA FLORIDA,CORDILLERA,2,17,581,66,44,110
9349,1,ESCUELA PARTICULAR EL SANTO ROSARIO,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9350,5,ESCUELA PARTICULAR LA ESTRELLA,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9351,3,ESCUELA COLEGIO LAANTARO,LA FLORIDA,CORDILLERA,2,13,369,0,0,0
9355,6,ESCUELA PARTICULAR MANUEL BULNES,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9356,4,COLEGIO PARTICULAR SAN FRANCISCO DE ASIS,LA FLORIDA,CORDILLERA,2,82,2980,790,857,1647
9357,2,ESCUELA BAS. Y ESPECIAL ANDRES REY,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9358,0,ESC. PART. SAINT GERMAINE SCHOOL,LA FLORIDA,CORDILLERA,2,19,654,164,156,320
9360,2,COLEGIO LITTLE COLLEGE,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9362,9,COLEGIO PARTICULAR LA CONCEPCION,LA FLORIDA,CORDILLERA,2,42,1406,441,522,963
9363,7,ESC. PART. RAFAEL SOTOMAYOR B.,LA FLORIDA,CORDILLERA,2,16,498,141,102,243
9366,1,ESCUELA BASICA PARTICULAR PAICAVI  NUM 1,LA FLORIDA,CORDILLERA,2,28,1061,354,305,659
9368,8,ESCUELA PARTICULAR PAPA JUAN PABLO II,LA FLORIDA,CORDILLERA,2,15,540,105,101,206
9369,6,ESCUELA PARTICULAR ROSARIO CONCHA,LA FLORIDA,CORDILLERA,2,46,1704,476,514,990
9372,6,COLEGIO LICARAYEN,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9373,4,BERNADETTE COLLEGE,LA FLORIDA,CORDILLERA,2,44,1603,389,421,810
9375,0,CENTRO EDUCACIONAL LONDON,LA FLORIDA,CORDILLERA,2,18,460,114,100,214
9376,9,ESCUELA ESPECIAL INST.VICUNA MACKENNA,LA FLORIDA,CORDILLERA,2,9,313,53,25,78
9377,7,COLEGIO POLIV. VICENTE VALDES,LA FLORIDA,CORDILLERA,2,42,1266,407,197,604
9379,3,ESCUELA MIXTA VICTORIA,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9380,7,LICEO SAN JOSE DE LA ESTRELLA,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9381,5,ESCUELA BASICA LA ARAUCANA,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9382,3,ESCUELA BASICA NEWEN,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9383,1,ESCUELA PARTICULAR VALLE VERDE,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9385,8,COLEGIO LE MONDE,LA FLORIDA,CORDILLERA,2,34,1095,438,471,909
9386,6,ESCUELA PARVULOS LOS COPIHUES,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9387,4,ESCUELA DE PARVULOS THE RABBITS,LA FLORIDA,CORDILLERA,2,0,0,0,0,0
9388,2,COLEGIO ANTILHUE,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9389,0,ESCUELA DE PARVULOS THE RABBITS,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9391,2,ESCUELA BASICA COLUMBIA,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9393,9,ESCUELA DE PARVULOS Nå¡1136 THE RED GARDEN,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9394,7,COLEGIO DIVINA PASTORA,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9396,3,COLEGIO SANTA CECILIA DE LA FLORIDA,LA FLORIDA,CORDILLERA,3,24,738,154,147,301
9397,1,COLEGIO INGLATERRA,LA FLORIDA,CORDILLERA,3,0,0,0,0,0
9402,1,LICEO LUIS GALECIO CORVERA,SAN MIGUEL,SANTIAGO CENTRO,1,0,0,0,0,0
9404,8,ESCUELA BASICA REBECA CATALAN VARGAS,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9405,6,LICEO BETSABE HORMAZABAL DE ALARCON,SAN MIGUEL,SANTIAGO CENTRO,1,34,1342,173,188,361
9406,4,LICEO ANDRES BELLO,SAN MIGUEL,SANTIAGO CENTRO,1,41,1638,671,0,671
9407,2,ESCUELA DE LA INDUSTRIA GRAFICA HECTOR GO,SAN MIGUEL,SANTIAGO CENTRO,4,36,1466,420,260,680
9408,0,LICEO POLITECNICO DE SAN JOAQUIN,SAN JOAQUIN,SANTIAGO CENTRO,4,25,914,284,42,326
9409,9,LICEO COMERCIAL INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99),SAN MIGUEL,SANTIAGO CENTRO,4,60,1906,1,861,862
9410,2,ESCUELA  CONSOLIDADA DAVILA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,23,745,137,91,228
9411,0,CENTRO EDUCACIONAL HORACIO ARAVENA A.,SAN JOAQUIN,SANTIAGO CENTRO,1,60,2069,472,388,860
9412,9,ESC. BAS. GABRIELA MISTRAL DE SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,1,0,0,0,0,0
9413,7,ESCUELA GENERAL BASICA SANTA FE,SAN MIGUEL,SANTIAGO CENTRO,1,25,1031,150,160,310
9414,5,COLEGIO CIUDAD DE FRANKFORT,SAN JOAQUIN,SANTIAGO CENTRO,1,43,1647,281,249,530
9415,3,ESCUELA TERRITORIO ANTARTICO,SAN MIGUEL,SANTIAGO CENTRO,1,35,1445,361,271,632
9416,1,ESCUELA POETAS DE CHILE,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,20,644,151,118,269
9418,8,ESCUELA LA VICTORIA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,19,739,154,121,275
9419,6,LICEO MUNICIPAL ENRIQUE BACKAUSSE,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,31,1028,147,124,271
9421,8,LICEO MUNICIPAL SAN JOAQUIN,SAN JOAQUIN,SANTIAGO CENTRO,1,27,1040,141,110,251
9422,6,ESCUELA CENTRO EDUC. REP. MEXICANA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,20,688,137,87,224
9423,4,ESCUELA POETA GONZALO ROJAS,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,0,0,0,0,0
9424,2,ESCUELA BASICA FRAY CAMILO HENRIQUEZ,SAN JOAQUIN,SANTIAGO CENTRO,1,46,1892,373,306,679
9426,9,ESCUELA LLANO SUBERCASEAUX,SAN MIGUEL,SANTIAGO CENTRO,1,37,1465,286,236,522
9427,7,ESCUELA BSICA BERLIN,SAN MIGUEL,SANTIAGO CENTRO,1,0,0,0,0,0
9428,5,ESCUELA BASICA RICARDO E. LATCHMAN,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,21,759,191,145,336
9429,3,ESCUELA POETA VICTOR DOMINGO SILVA,SAN JOAQUIN,SANTIAGO CENTRO,1,26,936,165,137,302
9430,7,CENTRO EDUC. PROVINCIA DE ÌÔUBLE,SAN JOAQUIN,SANTIAGO CENTRO,1,27,1069,226,234,460
9431,5,ESCUELA VILLA SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,1,29,1102,241,187,428
9433,1,ESCUELA BASICA MUNICIPAL,SAN MIGUEL,SANTIAGO CENTRO,1,27,1050,212,173,385
9436,6,ESCUELA COEDUCACIONAL EUGENIO BROWNE,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,0,0,0,0,0
9437,4,ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII,SAN JOAQUIN,SANTIAGO CENTRO,1,25,1000,128,80,208
9438,2,CENTRO EDUCACIONAL MUNICIPAL SAN JOAQUIN,SAN JOAQUIN,SANTIAGO CENTRO,1,0,0,0,0,0
9439,0,ESCUELA BASICA DIEGO PORTALES PALAZUELOS,SAN JOAQUIN,SANTIAGO CENTRO,1,0,0,0,0,0
9443,9,ESCUELA BAS. LOS HEROES DE YUNGAY,LA GRANJA,SANTIAGO SUR,1,23,841,131,103,234
9444,7,ESCUELA ESPECIAL LOS CEDROS DEL LIBANO,SAN MIGUEL,SANTIAGO CENTRO,1,17,712,87,54,141
9445,5,ESCUELA DE PARVULOS HORACIO ARAVENA ANEXO,SAN JOAQUIN,SANTIAGO CENTRO,1,0,0,0,0,0
9446,3,ESCUELA DE PARVULOS RAYITO DE LUZ,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,12,430,87,88,175
9452,8,ESCUELA REPUBLICA FEDERAL ALEMANIA,SAN JOAQUIN,SANTIAGO CENTRO,1,0,0,0,0,0
9453,6,ESCUELA ESPECIAL CHILE BRASIL,SAN MIGUEL,SANTIAGO CENTRO,1,0,0,0,0,0
9457,9,ESCUELA BÌSICA POETA NERUDA (EX-483),SAN JOAQUIN,SANTIAGO CENTRO,1,26,993,168,108,276
9458,7,ESCUELA BOROA,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,1,26,849,211,160,371
9459,5,ESCUELA ESPECIAL DE LISIADOS,SAN MIGUEL,SANTIAGO CENTRO,1,0,0,0,0,0
9460,9,INST. REG. EDUC ADULTOS SAN MIGUEL,SAN MIGUEL,SANTIAGO CENTRO,1,13,449,145,120,265
9461,7,ESC. ESP. DE ADULTOS HUGO MORALES BIZAMA,SAN MIGUEL,SANTIAGO CENTRO,1,15,486,0,264,264
9467,6,COLEGIO LA CASTRINA,SAN JOAQUIN,SANTIAGO CENTRO,2,15,533,65,52,117
9468,4,ESCUELA IND. SAN ANTONIO DE PADUA,SAN JOAQUIN,SANTIAGO CENTRO,2,0,0,0,0,0
9469,2,LICEO INDUSTRIAL GENERAL CARRERA,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9471,4,LICEO SAINT PATRICKS SCHOOL,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
9472,2,LICEO POLITECNICO SAN LUIS,SAN MIGUEL,SANTIAGO CENTRO,2,71,2793,494,932,1426
9473,0,ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA,SAN MIGUEL,SANTIAGO CENTRO,2,15,490,140,112,252
9474,9,INSTIT.POLIT.SAN MIGUEL ARCANGEL,SAN MIGUEL,SANTIAGO CENTRO,2,31,1127,0,482,482
9476,5,ESCUELA ESPECIAL ANEXO SAN CLEMENTE,SAN MIGUEL,SANTIAGO CENTRO,2,0,0,0,0,0
